doc_id,page_index,page_type,has_music,quality_comment,image_path,has_music_pred,has_music_score,validation_source,needs_review
rsl01004469140,100,music,1,,outputs\pages\rsl01004469140\page_100.png,1,1.0,template_prediction,1
rsl01004469140,101,music,1,,outputs\pages\rsl01004469140\page_101.png,1,1.0,template_prediction,1
rsl01004469140,102,music,1,,outputs\pages\rsl01004469140\page_102.png,1,1.0,template_prediction,1
rsl01004469140,103,music,1,,outputs\pages\rsl01004469140\page_103.png,1,1.0,template_prediction,1
rsl01004469140,104,music,1,,outputs\pages\rsl01004469140\page_104.png,1,1.0,template_prediction,1
rsl01004469140,105,music,1,,outputs\pages\rsl01004469140\page_105.png,1,1.0,template_prediction,1
rsl01004469140,106,music,1,,outputs\pages\rsl01004469140\page_106.png,1,1.0,template_prediction,1
rsl01004469140,107,music,1,,outputs\pages\rsl01004469140\page_107.png,1,1.0,template_prediction,1
rsl01004469140,108,music,1,,outputs\pages\rsl01004469140\page_108.png,1,1.0,template_prediction,1
rsl01004469140,109,music,1,,outputs\pages\rsl01004469140\page_109.png,1,1.0,template_prediction,1
rsl01004469140,110,music,1,,outputs\pages\rsl01004469140\page_110.png,1,1.0,template_prediction,1
rsl01004469140,111,music,1,,outputs\pages\rsl01004469140\page_111.png,1,1.0,template_prediction,1
rsl01004469140,112,music,1,,outputs\pages\rsl01004469140\page_112.png,1,1.0,template_prediction,1
rsl01004469140,113,music,1,,outputs\pages\rsl01004469140\page_113.png,1,1.0,template_prediction,1
rsl01004469140,114,music,1,,outputs\pages\rsl01004469140\page_114.png,1,1.0,template_prediction,1
rsl01004469140,115,music,1,,outputs\pages\rsl01004469140\page_115.png,1,1.0,template_prediction,1
rsl01004469140,116,music,1,,outputs\pages\rsl01004469140\page_116.png,1,1.0,template_prediction,1
rsl01004469140,117,music,1,,outputs\pages\rsl01004469140\page_117.png,1,1.0,template_prediction,1
rsl01004469140,118,music,1,,outputs\pages\rsl01004469140\page_118.png,1,1.0,template_prediction,1
rsl01004469140,119,music,1,,outputs\pages\rsl01004469140\page_119.png,1,1.0,template_prediction,1
rsl01004469140,120,music,1,,outputs\pages\rsl01004469140\page_120.png,1,1.0,template_prediction,1
rsl01004469140,121,music,1,,outputs\pages\rsl01004469140\page_121.png,1,1.0,template_prediction,1
rsl01004469140,122,music,1,,outputs\pages\rsl01004469140\page_122.png,1,1.0,template_prediction,1
rsl01004469140,123,music,1,,outputs\pages\rsl01004469140\page_123.png,1,1.0,template_prediction,1
rsl01004469140,124,music,1,,outputs\pages\rsl01004469140\page_124.png,1,1.0,template_prediction,1
rsl01004469140,125,music,1,,outputs\pages\rsl01004469140\page_125.png,1,1.0,template_prediction,1
rsl01004469140,126,music,1,,outputs\pages\rsl01004469140\page_126.png,1,1.0,template_prediction,1
rsl01004469140,127,music,1,,outputs\pages\rsl01004469140\page_127.png,1,1.0,template_prediction,1
rsl01004469140,128,music,1,,outputs\pages\rsl01004469140\page_128.png,1,1.0,template_prediction,1
rsl01004469140,129,music,1,,outputs\pages\rsl01004469140\page_129.png,1,1.0,template_prediction,1
rsl01004469140,130,music,1,,outputs\pages\rsl01004469140\page_130.png,1,1.0,template_prediction,1
rsl01004469140,131,music,1,,outputs\pages\rsl01004469140\page_131.png,1,1.0,template_prediction,1
rsl01004469140,132,music,1,,outputs\pages\rsl01004469140\page_132.png,1,1.0,template_prediction,1
rsl01004469140,133,music,1,,outputs\pages\rsl01004469140\page_133.png,1,1.0,template_prediction,1
rsl01004469140,134,music,1,,outputs\pages\rsl01004469140\page_134.png,1,1.0,template_prediction,1
rsl01004469140,135,music,1,,outputs\pages\rsl01004469140\page_135.png,1,1.0,template_prediction,1
rsl01004469140,136,music,1,,outputs\pages\rsl01004469140\page_136.png,1,1.0,template_prediction,1
rsl01004469140,137,music,1,,outputs\pages\rsl01004469140\page_137.png,1,1.0,template_prediction,1
rsl01004469140,138,music,1,,outputs\pages\rsl01004469140\page_138.png,1,1.0,template_prediction,1
rsl01004469140,139,music,1,,outputs\pages\rsl01004469140\page_139.png,1,1.0,template_prediction,1
rsl01004469140,140,music,1,,outputs\pages\rsl01004469140\page_140.png,1,1.0,template_prediction,1
rsl01004469140,141,music,1,,outputs\pages\rsl01004469140\page_141.png,1,1.0,template_prediction,1
rsl01004469140,142,music,1,,outputs\pages\rsl01004469140\page_142.png,1,1.0,template_prediction,1
rsl01004469140,143,music,1,,outputs\pages\rsl01004469140\page_143.png,1,1.0,template_prediction,1
rsl01004469140,144,music,1,,outputs\pages\rsl01004469140\page_144.png,1,1.0,template_prediction,1
rsl01004469140,145,music,1,,outputs\pages\rsl01004469140\page_145.png,1,1.0,template_prediction,1
rsl01004469140,146,music,1,,outputs\pages\rsl01004469140\page_146.png,1,1.0,template_prediction,1
rsl01004469140,147,music,1,,outputs\pages\rsl01004469140\page_147.png,1,1.0,template_prediction,1
rsl01004469140,148,music,1,,outputs\pages\rsl01004469140\page_148.png,1,1.0,template_prediction,1
rsl01004469140,149,music,1,,outputs\pages\rsl01004469140\page_149.png,1,1.0,template_prediction,1
rsl01004469140,150,music,1,,outputs\pages\rsl01004469140\page_150.png,1,1.0,template_prediction,1
rsl01004469140,151,music,1,,outputs\pages\rsl01004469140\page_151.png,1,1.0,template_prediction,1
rsl01004469140,152,music,1,,outputs\pages\rsl01004469140\page_152.png,1,1.0,template_prediction,1
rsl01004469140,153,music,1,,outputs\pages\rsl01004469140\page_153.png,1,1.0,template_prediction,1
rsl01004469140,154,music,1,,outputs\pages\rsl01004469140\page_154.png,1,1.0,template_prediction,1
rsl01004469140,155,music,1,,outputs\pages\rsl01004469140\page_155.png,1,1.0,template_prediction,1
rsl01004469140,156,music,1,,outputs\pages\rsl01004469140\page_156.png,1,1.0,template_prediction,1
rsl01004469140,157,music,1,,outputs\pages\rsl01004469140\page_157.png,1,1.0,template_prediction,1
rsl01004469140,158,music,1,,outputs\pages\rsl01004469140\page_158.png,1,1.0,template_prediction,1
rsl01004469140,159,music,1,,outputs\pages\rsl01004469140\page_159.png,1,1.0,template_prediction,1
rsl01004469140,160,music,1,,outputs\pages\rsl01004469140\page_160.png,1,1.0,template_prediction,1
rsl01004469140,161,music,1,,outputs\pages\rsl01004469140\page_161.png,1,1.0,template_prediction,1
rsl01004469140,162,music,1,,outputs\pages\rsl01004469140\page_162.png,1,1.0,template_prediction,1
rsl01004469140,163,music,1,,outputs\pages\rsl01004469140\page_163.png,1,1.0,template_prediction,1
rsl01004469140,164,music,1,,outputs\pages\rsl01004469140\page_164.png,1,1.0,template_prediction,1
rsl01004469140,165,music,1,,outputs\pages\rsl01004469140\page_165.png,1,1.0,template_prediction,1
rsl01004469140,166,music,1,,outputs\pages\rsl01004469140\page_166.png,1,1.0,template_prediction,1
rsl01004469140,167,music,1,,outputs\pages\rsl01004469140\page_167.png,1,1.0,template_prediction,1
rsl01004469140,168,music,1,,outputs\pages\rsl01004469140\page_168.png,1,1.0,template_prediction,1
rsl01004469140,169,music,1,,outputs\pages\rsl01004469140\page_169.png,1,1.0,template_prediction,1
rsl01004469140,170,music,1,,outputs\pages\rsl01004469140\page_170.png,1,1.0,template_prediction,1
rsl01004469140,171,music,1,,outputs\pages\rsl01004469140\page_171.png,1,1.0,template_prediction,1
rsl01004469140,172,music,1,,outputs\pages\rsl01004469140\page_172.png,1,1.0,template_prediction,1
rsl01004469140,173,music,1,,outputs\pages\rsl01004469140\page_173.png,1,1.0,template_prediction,1
rsl01004469140,174,music,1,,outputs\pages\rsl01004469140\page_174.png,1,1.0,template_prediction,1
rsl01004469140,175,music,1,,outputs\pages\rsl01004469140\page_175.png,1,1.0,template_prediction,1
rsl01004469140,176,music,1,,outputs\pages\rsl01004469140\page_176.png,1,1.0,template_prediction,1
rsl01004469140,177,music,1,,outputs\pages\rsl01004469140\page_177.png,1,1.0,template_prediction,1
rsl01004469140,178,music,1,,outputs\pages\rsl01004469140\page_178.png,1,1.0,template_prediction,1
rsl01004469140,179,music,1,,outputs\pages\rsl01004469140\page_179.png,1,1.0,template_prediction,1
rsl01004469140,180,music,1,,outputs\pages\rsl01004469140\page_180.png,1,1.0,template_prediction,1
rsl01004469140,181,music,1,,outputs\pages\rsl01004469140\page_181.png,1,1.0,template_prediction,1
rsl01004469140,182,music,1,,outputs\pages\rsl01004469140\page_182.png,1,1.0,template_prediction,1
rsl01004469140,183,music,1,,outputs\pages\rsl01004469140\page_183.png,1,1.0,template_prediction,1
rsl01004469140,184,music,1,,outputs\pages\rsl01004469140\page_184.png,1,1.0,template_prediction,1
rsl01004469140,185,music,1,,outputs\pages\rsl01004469140\page_185.png,1,1.0,template_prediction,1
rsl01004469140,186,music,1,,outputs\pages\rsl01004469140\page_186.png,1,1.0,template_prediction,1
rsl01004469140,187,music,1,,outputs\pages\rsl01004469140\page_187.png,1,1.0,template_prediction,1
rsl01004469140,188,music,1,,outputs\pages\rsl01004469140\page_188.png,1,1.0,template_prediction,1
rsl01004469140,189,music,1,,outputs\pages\rsl01004469140\page_189.png,1,1.0,template_prediction,1
rsl01004469140,190,music,1,,outputs\pages\rsl01004469140\page_190.png,1,1.0,template_prediction,1
rsl01004469140,191,music,1,,outputs\pages\rsl01004469140\page_191.png,1,1.0,template_prediction,1
rsl01004469140,192,music,1,,outputs\pages\rsl01004469140\page_192.png,1,1.0,template_prediction,1
rsl01004469140,193,music,1,,outputs\pages\rsl01004469140\page_193.png,1,1.0,template_prediction,1
rsl01004469140,194,music,1,,outputs\pages\rsl01004469140\page_194.png,1,1.0,template_prediction,1
rsl01004469140,195,music,1,,outputs\pages\rsl01004469140\page_195.png,1,1.0,template_prediction,1
rsl01004469140,196,music,1,,outputs\pages\rsl01004469140\page_196.png,1,1.0,template_prediction,1
rsl01004469140,197,music,1,,outputs\pages\rsl01004469140\page_197.png,1,1.0,template_prediction,1
rsl01004469140,198,music,1,,outputs\pages\rsl01004469140\page_198.png,1,1.0,template_prediction,1
rsl01004469140,199,music,1,,outputs\pages\rsl01004469140\page_199.png,1,1.0,template_prediction,1
rsl01004469140,200,music,1,,outputs\pages\rsl01004469140\page_200.png,1,1.0,template_prediction,1
rsl01004469140,201,music,1,,outputs\pages\rsl01004469140\page_201.png,1,1.0,template_prediction,1
rsl01004469140,202,music,1,,outputs\pages\rsl01004469140\page_202.png,1,1.0,template_prediction,1
rsl01004469140,203,music,1,,outputs\pages\rsl01004469140\page_203.png,1,1.0,template_prediction,1
rsl01004469140,204,music,1,,outputs\pages\rsl01004469140\page_204.png,1,1.0,template_prediction,1
rsl01004470876,1,unknown,0,,outputs\pages\rsl01004470876\page_001.png,0,0.1448,manual_previous,1
rsl01004470876,2,music,1,,outputs\pages\rsl01004470876\page_002.png,1,1.0,manual_previous,0
rsl01004470876,3,music,1,,outputs\pages\rsl01004470876\page_003.png,1,1.0,manual_previous,0
rsl01004470876,4,music,1,,outputs\pages\rsl01004470876\page_004.png,1,1.0,manual_previous,0
rsl01004470876,5,music,1,,outputs\pages\rsl01004470876\page_005.png,1,1.0,manual_previous,0
rsl01004470881,1,unknown,0,,outputs\pages\rsl01004470881\page_001.png,0,0.1078,template_prediction,1
rsl01004470881,2,music,1,,outputs\pages\rsl01004470881\page_002.png,1,1.0,template_prediction,1
rsl01004470881,3,music,1,,outputs\pages\rsl01004470881\page_003.png,1,1.0,template_prediction,1
rsl01004470881,4,music,1,,outputs\pages\rsl01004470881\page_004.png,1,1.0,template_prediction,1
rsl01004470882,1,unknown,0,,outputs\pages\rsl01004470882\page_001.png,0,0.1444,template_prediction,1
rsl01004470882,2,music,1,,outputs\pages\rsl01004470882\page_002.png,1,0.9021,template_prediction,1
rsl01004470882,3,music,1,,outputs\pages\rsl01004470882\page_003.png,1,0.9996,template_prediction,1
rsl01004470997,1,unknown,0,,outputs\pages\rsl01004470997\page_001.png,0,0.2546,template_prediction,1
rsl01004470997,2,music,1,,outputs\pages\rsl01004470997\page_002.png,1,1.0,template_prediction,1
rsl01004470997,3,music,1,,outputs\pages\rsl01004470997\page_003.png,1,1.0,template_prediction,1
rsl01004470997,4,music,1,,outputs\pages\rsl01004470997\page_004.png,1,1.0,template_prediction,1
rsl01004470997,5,music,1,,outputs\pages\rsl01004470997\page_005.png,1,1.0,template_prediction,1
rsl01004470997,6,music,1,,outputs\pages\rsl01004470997\page_006.png,1,0.6,template_prediction,1
rsl01004470997,7,music,1,,outputs\pages\rsl01004470997\page_007.png,1,1.0,template_prediction,1
rsl01004470997,8,music,1,,outputs\pages\rsl01004470997\page_008.png,1,1.0,template_prediction,1
rsl01004470997,9,music,1,,outputs\pages\rsl01004470997\page_009.png,1,1.0,template_prediction,1
rsl01004470997,10,music,1,,outputs\pages\rsl01004470997\page_010.png,1,1.0,template_prediction,1
rsl01004470997,11,music,1,,outputs\pages\rsl01004470997\page_011.png,1,1.0,template_prediction,1
rsl01004470997,12,music,1,,outputs\pages\rsl01004470997\page_012.png,1,1.0,template_prediction,1
rsl01004470997,13,music,1,,outputs\pages\rsl01004470997\page_013.png,1,1.0,template_prediction,1
rsl01004470997,14,music,1,,outputs\pages\rsl01004470997\page_014.png,1,1.0,template_prediction,1
rsl01004470997,15,music,1,,outputs\pages\rsl01004470997\page_015.png,1,1.0,template_prediction,1
rsl01004470997,16,music,1,,outputs\pages\rsl01004470997\page_016.png,1,1.0,template_prediction,1
rsl01004470997,17,music,1,,outputs\pages\rsl01004470997\page_017.png,1,1.0,template_prediction,1
rsl01004470997,18,music,1,,outputs\pages\rsl01004470997\page_018.png,1,1.0,template_prediction,1
rsl01004470997,19,music,1,,outputs\pages\rsl01004470997\page_019.png,1,1.0,template_prediction,1
rsl01004470997,20,music,1,,outputs\pages\rsl01004470997\page_020.png,1,1.0,template_prediction,1
rsl01004470997,21,music,1,,outputs\pages\rsl01004470997\page_021.png,1,1.0,template_prediction,1
rsl01004470997,22,music,1,,outputs\pages\rsl01004470997\page_022.png,1,1.0,template_prediction,1
rsl01004470997,23,music,1,,outputs\pages\rsl01004470997\page_023.png,1,1.0,template_prediction,1
rsl01004470997,24,music,1,,outputs\pages\rsl01004470997\page_024.png,1,1.0,template_prediction,1
rsl01004470997,25,music,1,,outputs\pages\rsl01004470997\page_025.png,1,1.0,template_prediction,1
rsl01004470997,26,music,1,,outputs\pages\rsl01004470997\page_026.png,1,1.0,template_prediction,1
rsl01004470997,27,music,1,,outputs\pages\rsl01004470997\page_027.png,1,1.0,template_prediction,1
rsl01004470997,28,music,1,,outputs\pages\rsl01004470997\page_028.png,1,1.0,template_prediction,1
rsl01004470999,1,music,1,,outputs\pages\rsl01004470999\page_001.png,1,0.6118,template_prediction,1
rsl01004470999,2,music,1,,outputs\pages\rsl01004470999\page_002.png,1,1.0,template_prediction,1
rsl01004470999,3,music,1,,outputs\pages\rsl01004470999\page_003.png,1,1.0,template_prediction,1
rsl01004471003,1,unknown,0,,outputs\pages\rsl01004471003\page_001.png,0,0.3743,template_prediction,1
rsl01004471003,2,unknown,0,,outputs\pages\rsl01004471003\page_002.png,0,0.2574,template_prediction,1
rsl01004471003,3,unknown,0,,outputs\pages\rsl01004471003\page_003.png,0,0.0366,template_prediction,1
rsl01004471003,4,music,1,,outputs\pages\rsl01004471003\page_004.png,1,1.0,template_prediction,1
rsl01004471003,5,music,1,,outputs\pages\rsl01004471003\page_005.png,1,1.0,template_prediction,1
rsl01004471003,6,music,1,,outputs\pages\rsl01004471003\page_006.png,1,1.0,template_prediction,1
rsl01004471003,7,music,1,,outputs\pages\rsl01004471003\page_007.png,1,1.0,template_prediction,1
rsl01004471003,8,music,1,,outputs\pages\rsl01004471003\page_008.png,1,1.0,template_prediction,1
rsl01004471003,9,music,1,,outputs\pages\rsl01004471003\page_009.png,1,1.0,template_prediction,1
rsl01004471003,10,music,1,,outputs\pages\rsl01004471003\page_010.png,1,1.0,template_prediction,1
rsl01004471003,11,music,1,,outputs\pages\rsl01004471003\page_011.png,1,1.0,template_prediction,1
rsl01004471003,12,music,1,,outputs\pages\rsl01004471003\page_012.png,1,1.0,template_prediction,1
rsl01004471003,13,music,1,,outputs\pages\rsl01004471003\page_013.png,1,1.0,template_prediction,1
rsl01004471003,14,music,1,,outputs\pages\rsl01004471003\page_014.png,1,1.0,template_prediction,1
rsl01004471003,15,music,1,,outputs\pages\rsl01004471003\page_015.png,1,1.0,template_prediction,1
rsl01004471003,16,music,1,,outputs\pages\rsl01004471003\page_016.png,1,1.0,template_prediction,1
rsl01004471003,17,music,1,,outputs\pages\rsl01004471003\page_017.png,1,1.0,template_prediction,1
rsl01004471003,18,music,1,,outputs\pages\rsl01004471003\page_018.png,1,1.0,template_prediction,1
rsl01004471003,19,music,1,,outputs\pages\rsl01004471003\page_019.png,1,1.0,template_prediction,1
rsl01004471003,20,music,1,,outputs\pages\rsl01004471003\page_020.png,1,1.0,template_prediction,1
rsl01004471003,21,music,1,,outputs\pages\rsl01004471003\page_021.png,1,1.0,template_prediction,1
rsl01004471003,22,music,1,,outputs\pages\rsl01004471003\page_022.png,1,1.0,template_prediction,1
rsl01004471003,23,music,1,,outputs\pages\rsl01004471003\page_023.png,1,1.0,template_prediction,1
rsl01004471003,24,music,1,,outputs\pages\rsl01004471003\page_024.png,1,1.0,template_prediction,1
rsl01004471003,25,music,1,,outputs\pages\rsl01004471003\page_025.png,1,1.0,template_prediction,1
rsl01004471003,26,music,1,,outputs\pages\rsl01004471003\page_026.png,1,1.0,template_prediction,1
rsl01004471003,27,music,1,,outputs\pages\rsl01004471003\page_027.png,1,1.0,template_prediction,1
rsl01004471003,28,music,1,,outputs\pages\rsl01004471003\page_028.png,1,1.0,template_prediction,1
rsl01004471003,29,music,1,,outputs\pages\rsl01004471003\page_029.png,1,1.0,template_prediction,1
rsl01004471003,30,music,1,,outputs\pages\rsl01004471003\page_030.png,1,1.0,template_prediction,1
rsl01004471003,31,music,1,,outputs\pages\rsl01004471003\page_031.png,1,0.8,template_prediction,1
rsl01004471003,32,music,1,,outputs\pages\rsl01004471003\page_032.png,1,0.8,template_prediction,1
rsl01004471003,33,music,1,,outputs\pages\rsl01004471003\page_033.png,1,0.8,template_prediction,1
rsl01004471003,34,music,1,,outputs\pages\rsl01004471003\page_034.png,1,0.8,template_prediction,1
rsl01004471003,35,music,1,,outputs\pages\rsl01004471003\page_035.png,1,0.6,template_prediction,1
rsl01004471003,36,music,1,,outputs\pages\rsl01004471003\page_036.png,1,1.0,template_prediction,1
rsl01004471003,37,music,1,,outputs\pages\rsl01004471003\page_037.png,1,1.0,template_prediction,1
rsl01004471003,38,music,1,,outputs\pages\rsl01004471003\page_038.png,1,1.0,template_prediction,1
rsl01004471003,39,music,1,,outputs\pages\rsl01004471003\page_039.png,1,1.0,template_prediction,1
rsl01004471003,40,music,1,,outputs\pages\rsl01004471003\page_040.png,1,1.0,template_prediction,1
rsl01004471003,41,music,1,,outputs\pages\rsl01004471003\page_041.png,1,1.0,template_prediction,1
rsl01004471003,42,music,1,,outputs\pages\rsl01004471003\page_042.png,1,1.0,template_prediction,1
rsl01004471003,43,music,1,,outputs\pages\rsl01004471003\page_043.png,1,1.0,template_prediction,1
rsl01004471003,44,music,1,,outputs\pages\rsl01004471003\page_044.png,1,1.0,template_prediction,1
rsl01004471003,45,music,1,,outputs\pages\rsl01004471003\page_045.png,1,1.0,template_prediction,1
rsl01004471003,46,music,1,,outputs\pages\rsl01004471003\page_046.png,1,1.0,template_prediction,1
rsl01004471369,1,music,1,,outputs\pages\rsl01004471369\page_001.png,1,0.741,template_prediction,1
rsl01004471369,2,music,1,,outputs\pages\rsl01004471369\page_002.png,1,1.0,template_prediction,1
rsl01004471369,3,music,1,,outputs\pages\rsl01004471369\page_003.png,1,1.0,template_prediction,1
rsl01004471369,4,music,1,,outputs\pages\rsl01004471369\page_004.png,1,1.0,template_prediction,1
rsl01004471369,5,music,1,,outputs\pages\rsl01004471369\page_005.png,1,1.0,template_prediction,1
rsl01004471369,6,music,1,,outputs\pages\rsl01004471369\page_006.png,1,1.0,template_prediction,1
rsl01004471369,7,music,1,,outputs\pages\rsl01004471369\page_007.png,1,1.0,template_prediction,1
rsl01004471369,8,music,1,,outputs\pages\rsl01004471369\page_008.png,1,1.0,template_prediction,1
rsl01004471369,9,music,1,,outputs\pages\rsl01004471369\page_009.png,1,1.0,template_prediction,1
rsl01004472531,1,unknown,0,,outputs\pages\rsl01004472531\page_001.png,0,0.3423,template_prediction,1
rsl01004472531,2,unknown,0,,outputs\pages\rsl01004472531\page_002.png,0,0.0708,template_prediction,1
rsl01004472531,3,unknown,0,,outputs\pages\rsl01004472531\page_003.png,0,0.0,template_prediction,1
rsl01004472531,4,unknown,0,,outputs\pages\rsl01004472531\page_004.png,0,0.0706,template_prediction,1
rsl01004472531,5,unknown,0,,outputs\pages\rsl01004472531\page_005.png,0,0.0,template_prediction,1
rsl01004472531,6,unknown,0,,outputs\pages\rsl01004472531\page_006.png,0,0.0,template_prediction,1
rsl01004472531,7,unknown,0,,outputs\pages\rsl01004472531\page_007.png,0,0.0,template_prediction,1
rsl01004472531,8,unknown,0,,outputs\pages\rsl01004472531\page_008.png,0,0.0,template_prediction,1
rsl01004472531,9,unknown,0,,outputs\pages\rsl01004472531\page_009.png,0,0.0,template_prediction,1
rsl01004472531,10,unknown,0,,outputs\pages\rsl01004472531\page_010.png,0,0.0,template_prediction,1
rsl01004472531,11,unknown,0,,outputs\pages\rsl01004472531\page_011.png,0,0.0,template_prediction,1
rsl01004472531,12,unknown,0,,outputs\pages\rsl01004472531\page_012.png,0,0.0,template_prediction,1
rsl01004472531,13,unknown,0,,outputs\pages\rsl01004472531\page_013.png,0,0.0,template_prediction,1
rsl01004472531,14,unknown,0,,outputs\pages\rsl01004472531\page_014.png,0,0.0,template_prediction,1
rsl01004472531,15,unknown,0,,outputs\pages\rsl01004472531\page_015.png,0,0.0,template_prediction,1
rsl01004472531,16,unknown,0,,outputs\pages\rsl01004472531\page_016.png,0,0.0365,template_prediction,1
rsl01004472531,17,unknown,0,,outputs\pages\rsl01004472531\page_017.png,0,0.0,template_prediction,1
rsl01004472531,18,unknown,0,,outputs\pages\rsl01004472531\page_018.png,0,0.0,template_prediction,1
rsl01004472531,19,unknown,0,,outputs\pages\rsl01004472531\page_019.png,0,0.0,template_prediction,1
rsl01004472531,20,music,1,,outputs\pages\rsl01004472531\page_020.png,1,1.0,template_prediction,1
rsl01004472531,21,music,1,,outputs\pages\rsl01004472531\page_021.png,1,1.0,template_prediction,1
rsl01004472531,22,music,1,,outputs\pages\rsl01004472531\page_022.png,1,1.0,template_prediction,1
rsl01004472531,23,music,1,,outputs\pages\rsl01004472531\page_023.png,1,0.9691,template_prediction,1
rsl01004472531,24,music,1,,outputs\pages\rsl01004472531\page_024.png,1,1.0,template_prediction,1
rsl01004472531,25,music,1,,outputs\pages\rsl01004472531\page_025.png,1,1.0,template_prediction,1
rsl01004472531,26,music,1,,outputs\pages\rsl01004472531\page_026.png,1,1.0,template_prediction,1
rsl01004472531,27,music,1,,outputs\pages\rsl01004472531\page_027.png,1,1.0,template_prediction,1
rsl01004472531,28,music,1,,outputs\pages\rsl01004472531\page_028.png,1,1.0,template_prediction,1
rsl01004472531,29,music,1,,outputs\pages\rsl01004472531\page_029.png,1,1.0,template_prediction,1
rsl01004472531,30,music,1,,outputs\pages\rsl01004472531\page_030.png,1,1.0,template_prediction,1
rsl01004472531,31,music,1,,outputs\pages\rsl01004472531\page_031.png,1,1.0,template_prediction,1
rsl01004472531,32,music,1,,outputs\pages\rsl01004472531\page_032.png,1,1.0,template_prediction,1
rsl01004472531,33,music,1,,outputs\pages\rsl01004472531\page_033.png,1,1.0,template_prediction,1
rsl01004472531,34,music,1,,outputs\pages\rsl01004472531\page_034.png,1,1.0,template_prediction,1
rsl01004472531,35,music,1,,outputs\pages\rsl01004472531\page_035.png,1,1.0,template_prediction,1
rsl01004472531,36,music,1,,outputs\pages\rsl01004472531\page_036.png,1,1.0,template_prediction,1
rsl01004472531,37,music,1,,outputs\pages\rsl01004472531\page_037.png,1,1.0,template_prediction,1
rsl01004472531,38,music,1,,outputs\pages\rsl01004472531\page_038.png,1,1.0,template_prediction,1
rsl01004472531,39,music,1,,outputs\pages\rsl01004472531\page_039.png,1,1.0,template_prediction,1
rsl01004472531,40,music,1,,outputs\pages\rsl01004472531\page_040.png,1,0.9897,template_prediction,1
rsl01004472531,41,music,1,,outputs\pages\rsl01004472531\page_041.png,1,0.9171,template_prediction,1
rsl01004472531,42,music,1,,outputs\pages\rsl01004472531\page_042.png,1,0.9658,template_prediction,1
rsl01004472531,43,music,1,,outputs\pages\rsl01004472531\page_043.png,1,1.0,template_prediction,1
rsl01004472531,44,music,1,,outputs\pages\rsl01004472531\page_044.png,1,1.0,template_prediction,1
rsl01004472531,45,music,1,,outputs\pages\rsl01004472531\page_045.png,1,0.9622,template_prediction,1
rsl01004472531,46,music,1,,outputs\pages\rsl01004472531\page_046.png,1,1.0,template_prediction,1
rsl01004472531,47,music,1,,outputs\pages\rsl01004472531\page_047.png,1,1.0,template_prediction,1
rsl01004472531,48,music,1,,outputs\pages\rsl01004472531\page_048.png,1,1.0,template_prediction,1
rsl01004472531,49,music,1,,outputs\pages\rsl01004472531\page_049.png,1,0.9583,template_prediction,1
rsl01004472531,50,music,1,,outputs\pages\rsl01004472531\page_050.png,1,1.0,template_prediction,1
rsl01004472531,51,music,1,,outputs\pages\rsl01004472531\page_051.png,1,1.0,template_prediction,1
rsl01004472531,52,music,1,,outputs\pages\rsl01004472531\page_052.png,1,1.0,template_prediction,1
rsl01004472531,53,music,1,,outputs\pages\rsl01004472531\page_053.png,1,1.0,template_prediction,1
rsl01004472531,54,music,1,,outputs\pages\rsl01004472531\page_054.png,1,1.0,template_prediction,1
rsl01004472531,55,music,1,,outputs\pages\rsl01004472531\page_055.png,1,1.0,template_prediction,1
rsl01004472531,56,music,1,,outputs\pages\rsl01004472531\page_056.png,1,0.6,template_prediction,1
rsl01004472531,57,music,1,,outputs\pages\rsl01004472531\page_057.png,1,1.0,template_prediction,1
rsl01004472531,58,music,1,,outputs\pages\rsl01004472531\page_058.png,1,1.0,template_prediction,1
rsl01004472531,59,music,1,,outputs\pages\rsl01004472531\page_059.png,1,1.0,template_prediction,1
rsl01004472531,60,music,1,,outputs\pages\rsl01004472531\page_060.png,1,1.0,template_prediction,1
rsl01004472531,61,music,1,,outputs\pages\rsl01004472531\page_061.png,1,1.0,template_prediction,1
rsl01004472531,62,music,1,,outputs\pages\rsl01004472531\page_062.png,1,1.0,template_prediction,1
rsl01004472531,63,music,1,,outputs\pages\rsl01004472531\page_063.png,1,1.0,template_prediction,1
rsl01004472531,64,music,1,,outputs\pages\rsl01004472531\page_064.png,1,1.0,template_prediction,1
rsl01004472531,65,music,1,,outputs\pages\rsl01004472531\page_065.png,1,1.0,template_prediction,1
rsl01004472531,66,music,1,,outputs\pages\rsl01004472531\page_066.png,1,1.0,template_prediction,1
rsl01004472531,67,music,1,,outputs\pages\rsl01004472531\page_067.png,1,1.0,template_prediction,1
rsl01004472531,68,music,1,,outputs\pages\rsl01004472531\page_068.png,1,1.0,template_prediction,1
rsl01004472531,69,music,1,,outputs\pages\rsl01004472531\page_069.png,1,1.0,template_prediction,1
rsl01004472531,70,music,1,,outputs\pages\rsl01004472531\page_070.png,1,1.0,template_prediction,1
rsl01004472531,71,music,1,,outputs\pages\rsl01004472531\page_071.png,1,1.0,template_prediction,1
rsl01004472531,72,music,1,,outputs\pages\rsl01004472531\page_072.png,1,0.6,template_prediction,1
rsl01004472531,73,music,1,,outputs\pages\rsl01004472531\page_073.png,1,1.0,template_prediction,1
rsl01004472531,74,music,1,,outputs\pages\rsl01004472531\page_074.png,1,1.0,template_prediction,1
